phone:  7187208888 latitude: 40.625178 longitude: -74.146976
phone:  7184349858 latitude: 40.635193 longitude: -73.9612388
phone:  2129773523 latitude: 40.7675444 longitude: -73.9832993
phone:  2127771220 latitude: 40.7350907 longitude: -73.9862154
phone:  7183528447 latitude: 40.769674 longitude: -73.790168
phone:  7184281461 latitude: 40.7723579 longitude: -73.734425
phone:  2128674955 latitude: 40.751148 longitude: -73.971606
phone:  2125332415 latitude: 40.7150766 longitude: -73.9828058
phone:  7182369764 latitude: 40.611024 longitude: -73.978877
phone:  3472958929 latitude: 40.652682 longitude: -73.925412
phone:  7188281430 latitude: 40.8276846 longitude: -73.8233981
phone:  7185750116 latitude: 40.7319498 longitude: -73.866461
phone:  7187867013 latitude: 40.7441786 longitude: -73.9245566
phone:  7188990035 latitude: 40.7546412 longitude: -73.8935518
phone:  2122477000 latitude: 40.7624022 longitude: -73.9782725
phone:  2128615635 latitude: 40.766908 longitude: -73.958529
phone:  7189795170 latitude: 40.594194 longitude: -74.098706
phone:  2127539700 latitude: 40.7588047 longitude: -73.9732838
phone:  7188338865 latitude: 40.6374503 longitude: -74.0316788
phone:  2124208153 latitude: 40.7182566 longitude: -73.9881462
phone:  7188997208 latitude: 40.7485672 longitude: -73.8924962
phone:  2125958895 latitude: 40.7728753 longitude: -73.9812519
phone:  7186809818 latitude: 40.620557 longitude: -74.031696
phone:  2127532772 latitude: 40.757018 longitude: -73.967288
phone:  7188851424 latitude: 40.8374725 longitude: -73.7830935
phone:  7187925534 latitude: 40.847101 longitude: -73.832183
phone:  2127554155 latitude: 40.755183 longitude: -73.968647
phone:  7185311200 latitude: 40.6087346 longitude: -73.9153514
phone:  7188522626 latitude: 40.6913932 longitude: -73.9917897
phone:  2125822975 latitude: 40.762621 longitude: -73.982506
phone:  2122452912 latitude: 40.7677159 longitude: -73.9851924
phone:  2129063134 latitude: 40.755637 longitude: -73.9736223
phone:  7183723031 latitude: 40.579505 longitude: -73.98242
phone:  7188967788 latitude: 40.7317279 longitude: -73.8593287
phone:  7189652900 latitude: 40.6580753 longitude: -73.9829239
phone:  7185971344 latitude: 40.832069 longitude: -73.8507489
phone:  7184443838 latitude: 40.619909 longitude: -73.9068659
phone:  7182560829 latitude: 40.628886 longitude: -74.005289
phone:  7182322800 latitude: 40.611713 longitude: -73.997244
phone:  7184389501 latitude: 40.6433361 longitude: -73.97818
phone:  3474279132 latitude: 40.7062054 longitude: -74.0085357
phone:  7187481874 latitude: 40.6353691 longitude: -74.0259977
phone:  7186619498 latitude: 40.78147 longitude: -73.839297
phone:  7183332202 latitude: 40.5753083 longitude: -73.9815421
phone:  2127372140 latitude: 40.767461 longitude: -73.95171
phone:  7183430392 latitude: 40.738689 longitude: -73.703234
phone:  2123088281 latitude: 40.7641697 longitude: -73.9664345
phone:  2125354480 latitude: 40.775478 longitude: -73.947847
phone:  2122229878 latitude: 40.8064061 longitude: -73.9500845
phone:  2126752048 latitude: 40.7353195 longitude: -73.9977952
phone:  7186466665 latitude: 40.5842084 longitude: -73.9367146
phone:  2124775566 latitude: 40.730003 longitude: -73.993406
phone:  7186985800 latitude: 40.6119572 longitude: -74.1377286
phone:  2127149342 latitude: 40.7564966 longitude: -73.9911693
phone:  2126776742 latitude: 40.7250067 longitude: -73.98146
phone:  7182386666 latitude: 40.6281279 longitude: -74.022858
phone:  7187796903 latitude: 40.75356 longitude: -73.8642349
phone:  7186171818 latitude: 40.8139951 longitude: -73.88947
phone:  7183867925 latitude: 40.694924 longitude: -73.902463
phone:  7188578132 latitude: 40.6940001 longitude: -73.9634876
phone:  7188924968 latitude: 40.848447 longitude: -73.856077
phone:  7182875005 latitude: 40.662942 longitude: -73.961704
phone:  7187766056 latitude: 40.727081 longitude: -73.748749
phone:  7187389553 latitude: 40.683319 longitude: -73.840374
phone:  2126300321 latitude: 40.7511286 longitude: -73.992471
phone:  7186310147 latitude: 40.757529 longitude: -73.782866
phone:  7183268510 latitude: 40.7132577 longitude: -73.8735079
phone:  7188167807 latitude: 40.598818 longitude: -74.079667
phone:  2125450200 latitude: 40.7443133 longitude: -73.9791567
phone:  7184859810 latitude: 40.6438739 longitude: -73.907586
phone:  7184427203 latitude: 40.61229 longitude: -74.08761
phone:  2129410111 latitude: 40.7251256 longitude: -73.9998042
phone:  7188525015 latitude: 40.6821943 longitude: -73.9957111
phone:  2127941080 latitude: 40.7753401 longitude: -73.9568502
phone:  2128328121 latitude: 40.757365 longitude: -73.975393
phone:  7187357707 latitude: 40.661967 longitude: -73.926962
phone:  7186252068 latitude: 40.692273 longitude: -73.991495
phone:  2128790914 latitude: 40.7684788 longitude: -73.9612178
phone:  2126640056 latitude: 40.7659216 longitude: -73.980002
phone:  2125010200 latitude: 40.7778589 longitude: -73.9806854
phone:  2128387400 latitude: 40.764832 longitude: -73.9716604
phone:  2126872953 latitude: 40.751703 longitude: -73.9712
phone:  2125827200 latitude: 40.7604519 longitude: -73.9774918
phone:  7182955588 latitude: 40.8634684 longitude: -73.8941893
phone:  7188853364 latitude: 40.8575687 longitude: -73.7906439
phone:  7182584150 latitude: 40.6253268 longitude: -73.9615132
phone:  2129293189 latitude: 40.7348818 longitude: -74.0031319
phone:  7183663030 latitude: 40.7066823 longitude: -73.9057685
phone:  2127581902 latitude: 40.762832 longitude: -73.966032
phone:  7183875252 latitude: 40.7224876 longitude: -73.9483919
phone:  2122474510 latitude: 40.7659436 longitude: -73.9805679
phone:  7188525257 latitude: 40.6901211 longitude: -73.9818918
phone:  7189489615 latitude: 40.546681 longitude: -74.138263
phone:  2126792494 latitude: 40.7432016 longitude: -73.9775552
phone:  7182380747 latitude: 40.6128087 longitude: -74.0336904
phone:  2129621037 latitude: 40.71599 longitude: -74.0010484
phone:  7187219862 latitude: 40.763377 longitude: -73.9151096
phone:  2123496779 latitude: 40.7169224 longitude: -73.9995049
phone:  2127521495 latitude: 40.7596796 longitude: -73.9755707
phone:  7185253201 latitude: 40.6767449 longitude: -73.7416329
phone:  2128793900 latitude: 40.7686428 longitude: -73.9697661
phone:  7186469827 latitude: 40.5879038 longitude: -73.9543526
phone:  2122429040 latitude: 40.741207 longitude: -74.004758
phone:  7182293900 latitude: 40.7766941 longitude: -73.7522366
phone:  2126330877 latitude: 40.7408836 longitude: -74.0014196
phone:  7182926130 latitude: 40.8276011 longitude: -73.9252111
phone:  2129290126 latitude: 40.738909 longitude: -73.999777
phone:  2126273030 latitude: 40.7452371 longitude: -74.0056649
phone:  7183887696 latitude: 40.7090147 longitude: -73.9590059
phone:  2122650190 latitude: 40.763406 longitude: -73.986219
phone:  7184478926 latitude: 40.593237 longitude: -74.070834
phone:  2127654590 latitude: 40.7660886 longitude: -73.9799932
phone:  2125816464 latitude: 40.760039 longitude: -73.989131
phone:  7189849699 latitude: 40.545084 longitude: -74.1653259
phone:  7185420586 latitude: 40.8166561 longitude: -73.8968356
phone:  7183721445 latitude: 40.597154 longitude: -73.9725069
phone:  7188263008 latitude: 40.650985 longitude: -73.949278
phone:  2126825490 latitude: 40.751495 longitude: -73.970637
phone:  2122429502 latitude: 40.7380122 longitude: -74.0037823
phone:  7187212764 latitude: 40.7569379 longitude: -73.914272
phone:  2125948939 latitude: 40.750205 longitude: -73.995321
phone:  7183768996 latitude: 40.606495 longitude: -73.965344
phone:  2127247886 latitude: 40.786074 longitude: -73.97579
phone:  2123495260 latitude: 40.715051 longitude: -73.9983
phone:  7188469770 latitude: 40.694452 longitude: -73.827688
phone:  7188330800 latitude: 40.6284767 longitude: -74.0166091
phone:  2125961272 latitude: 40.7547107 longitude: -73.9812607
phone:  2126773820 latitude: 40.7274874 longitude: -74.0003315
phone:  7184429312 latitude: 40.6096914 longitude: -74.0744432
phone:  7183877400 latitude: 40.7098035 longitude: -73.9625213
phone:  7186344503 latitude: 40.5595462 longitude: -73.9250442
phone:  2123627867 latitude: 40.783934 longitude: -73.977372
phone:  7188948084 latitude: 40.722142 longitude: -73.8676483
phone:  2126668051 latitude: 40.8033908 longitude: -73.9639209
phone:  2126849472 latitude: 40.7441419 longitude: -73.983061
phone:  7185208754 latitude: 40.7336445 longitude: -73.825379
phone:  7187696000 latitude: 40.5841243 longitude: -73.9396255
phone:  7187487844 latitude: 40.633552 longitude: -74.013511
phone:  2122673032 latitude: 40.7095273 longitude: -74.0126883
phone:  2129218900 latitude: 40.758755 longitude: -73.9845905
phone:  7184763755 latitude: 40.7505307 longitude: -73.8701999
phone:  2122694988 latitude: 40.7062029 longitude: -74.0137007
phone:  2128329221 latitude: 40.7619226 longitude: -73.9611787
phone:  7184768859 latitude: 40.770493 longitude: -73.8677329
phone:  7187289619 latitude: 40.7749458 longitude: -73.9121004
phone:  7188229004 latitude: 40.8304811 longitude: -73.8497176
phone:  2124737794 latitude: 40.7286624 longitude: -73.9991998
phone:  7183720302 latitude: 40.5755056 longitude: -73.9819659
phone:  2122269943 latitude: 40.720699 longitude: -74.0049219
phone:  2122268512 latitude: 40.7258072 longitude: -74.0084936
phone:  2127677085 latitude: 40.7665961 longitude: -73.9788694
phone:  2123717187 latitude: 40.7638694 longitude: -73.9629729
phone:  7186575780 latitude: 40.708534 longitude: -73.798991
phone:  2129893956 latitude: 40.735663 longitude: -74.006195
phone:  7189810887 latitude: 40.6130465 longitude: -74.1221179
phone:  2127726660 latitude: 40.776325 longitude: -73.952449
phone:  2124759531 latitude: 40.730605 longitude: -73.985535
phone:  2122602876 latitude: 40.728848 longitude: -73.988991
phone:  7184429768 latitude: 40.636971 longitude: -74.134991
phone:  7188457587 latitude: 40.6689548 longitude: -73.8216767
phone:  2124221486 latitude: 40.7052024 longitude: -74.0086833
phone:  2125983041 latitude: 40.729832 longitude: -73.9892798
phone:  7188555484 latitude: 40.6974104 longitude: -73.9932232
phone:  2122469171 latitude: 40.7603115 longitude: -73.9891304
phone:  2127377659 latitude: 40.768019 longitude: -73.9550129
phone:  2129425090 latitude: 40.8678204 longitude: -73.9215284
phone:  2125867650 latitude: 40.762307 longitude: -73.977035
phone:  2126884692 latitude: 40.7561212 longitude: -73.9672945
phone:  2126974161 latitude: 40.7535359 longitude: -73.973707
phone:  2127466100 latitude: 40.7641379 longitude: -73.9542568
phone:  2126779001 latitude: 40.7275162 longitude: -73.9845618
phone:  7187936700 latitude: 40.7208791 longitude: -73.8453754
phone:  7183511889 latitude: 40.5760984 longitude: -74.1468129
phone:  2129470825 latitude: 40.7509054 longitude: -73.98926
phone:  7182719871 latitude: 40.743841 longitude: -73.856132
phone:  7182205069 latitude: 40.8502883 longitude: -73.8786113
phone:  7182371278 latitude: 40.6984887 longitude: -73.9927131
phone:  2124737373 latitude: 40.72548 longitude: -73.983622
phone:  2129281234 latitude: 40.841736 longitude: -73.9394424
phone:  2128616070 latitude: 40.775493 longitude: -73.9537859
phone:  2122266060 latitude: 40.7179289 longitude: -73.998254
phone:  2127792656 latitude: 40.745132 longitude: -73.975981
phone:  7182639754 latitude: 40.715875 longitude: -73.8333432
phone:  2127511434 latitude: 40.758273 longitude: -73.963506
phone:  7184429401 latitude: 40.6301893 longitude: -74.1402105
phone:  7189987851 latitude: 40.6074509 longitude: -73.9428077
phone:  7188469609 latitude: 40.70061 longitude: -73.826286
phone:  7184298222 latitude: 40.7447152 longitude: -73.8845544
phone:  2129660290 latitude: 40.722304 longitude: -73.997387
phone:  7188365725 latitude: 40.6213415 longitude: -74.0263592
phone:  2125450665 latitude: 40.7281746 longitude: -73.9835747
phone:  2126627900 latitude: 40.8057705 longitude: -73.9649656
phone:  7188223568 latitude: 40.8317846 longitude: -73.851025
phone:  7183771895 latitude: 40.614221 longitude: -73.926893
phone:  2127597086 latitude: 40.7568328 longitude: -73.9668354
phone:  2127373664 latitude: 40.768679 longitude: -73.9556394
phone:  7187466000 latitude: 40.786803 longitude: -73.81401
phone:  7188846476 latitude: 40.88639 longitude: -73.9097766
phone:  7187276338 latitude: 40.630788 longitude: -74.1018239
phone:  2122429547 latitude: 40.735114 longitude: -74.000658
phone:  7189316500 latitude: 40.8137649 longitude: -73.815175
phone:  7184781903 latitude: 40.7413334 longitude: -73.9036487
phone:  7188339281 latitude: 40.612598 longitude: -74.03345
phone:  7186227333 latitude: 40.675441 longitude: -73.975144
phone:  2127570168 latitude: 40.763105 longitude: -73.984752
phone:  7184632218 latitude: 40.7589323 longitude: -73.8297976
phone:  7184577561 latitude: 40.7347681 longitude: -73.8818014
phone:  2122429338 latitude: 40.7319679 longitude: -74.0016583
phone:  7185208530 latitude: 40.7210985 longitude: -73.8405237
phone:  7188219359 latitude: 40.703885 longitude: -73.876876
phone:  7182723362 latitude: 40.6577689 longitude: -73.8899114
phone:  2127691212 latitude: 40.7802374 longitude: -73.9809789
phone:  2122162432 latitude: 40.7579403 longitude: -74.0025396
phone:  2123544148 latitude: 40.7567949 longitude: -73.984126
phone:  2122288490 latitude: 40.7320132 longitude: -73.994428
phone:  2129212152 latitude: 40.7523725 longitude: -73.9871436
phone:  7183519024 latitude: 40.5655379 longitude: -74.1003379
phone:  7186558061 latitude: 40.8705092 longitude: -73.867181
phone:  7188451010 latitude: 40.6797488 longitude: -73.8618426
phone:  7184635787 latitude: 40.7534118 longitude: -73.8324138
phone:  7182721664 latitude: 40.65591 longitude: -73.889036
phone:  7189986627 latitude: 40.610183 longitude: -73.954091
phone:  2125941925 latitude: 40.7585089 longitude: -73.9935579
phone:  7186935353 latitude: 40.6487475 longitude: -73.9580255
phone:  7184470033 latitude: 40.6134163 longitude: -74.1005771
phone:  2125734648 latitude: 40.749869 longitude: -73.971128
phone:  7182414910 latitude: 40.6157107 longitude: -73.9181846
phone:  2124906650 latitude: 40.752998 longitude: -73.977056
phone:  2129235452 latitude: 40.8420198 longitude: -73.9395471
phone:  2126793665 latitude: 40.739796 longitude: -73.979839
phone:  2122431400 latitude: 40.736224 longitude: -74.000667
phone:  7183848831 latitude: 40.7166026 longitude: -73.951199
phone:  2126747137 latitude: 40.7290629 longitude: -73.98385
phone:  7186382925 latitude: 40.6768216 longitude: -73.9804898
phone:  7184235484 latitude: 40.7784287 longitude: -73.7769542
phone:  7183849539 latitude: 40.7177363 longitude: -73.9581492
phone:  2127771448 latitude: 40.7258174 longitude: -73.9843122
phone:  2129252086 latitude: 40.7231081 longitude: -74.0029643
phone:  7184450579 latitude: 40.7697284 longitude: -73.8347013
phone:  7182207731 latitude: 40.8502883 longitude: -73.8786113
phone:  2124756116 latitude: 40.737564 longitude: -73.986685
phone:  7183478052 latitude: 40.751612 longitude: -73.702427
phone:  2122439323 latitude: 40.733235 longitude: -74.003403
phone:  2127582700 latitude: 40.7575454 longitude: -73.9763347
phone:  7183863014 latitude: 40.7019055 longitude: -73.8811057
phone:  2129663518 latitude: 40.7261357 longitude: -74.002139
phone:  7187218470 latitude: 40.764766 longitude: -73.911784
phone:  7183476880 latitude: 40.7389554 longitude: -73.7007391
phone:  7184985574 latitude: 40.6527906 longitude: -73.9199111
phone:  2127677000 latitude: 40.7665961 longitude: -73.9788694
phone:  7184352156 latitude: 40.6429397 longitude: -73.9789564
phone:  7185965900 latitude: 40.6979881 longitude: -73.9917184
phone:  7185444376 latitude: 40.7109144 longitude: -73.8522308
phone:  2126956909 latitude: 40.7588583 longitude: -73.9928342
phone:  2127990243 latitude: 40.7782225 longitude: -73.981857
phone:  7188462849 latitude: 40.7088878 longitude: -73.8305585
phone:  7184949696 latitude: 40.61266 longitude: -74.1321
phone:  2127419641 latitude: 40.733029 longitude: -74.00529
phone:  2125996360 latitude: 40.7493346 longitude: -73.9772263
phone:  2129749381 latitude: 40.7632783 longitude: -73.9816446
phone:  2122558649 latitude: 40.7324849 longitude: -74.002593
phone:  2125955330 latitude: 40.7715145 longitude: -73.9819129
phone:  7185916464 latitude: 40.7288261 longitude: -73.814835
phone:  7188338200 latitude: 40.629509 longitude: -74.02827
phone:  7189673077 latitude: 40.543997 longitude: -74.140671
phone:  2127443610 latitude: 40.7745559 longitude: -73.958885
phone:  7183512900 latitude: 40.581165 longitude: -74.099018
phone:  2128693965 latitude: 40.7559212 longitude: -73.9825872
phone:  7187849090 latitude: 40.7470048 longitude: -73.9237691
phone:  2126290210 latitude: 40.7487243 longitude: -73.9916396
phone:  2128382537 latitude: 40.756457 longitude: -73.9717
phone:  2126975198 latitude: 40.751453 longitude: -73.970668
phone:  2124260519 latitude: 40.7813724 longitude: -73.9486257
phone:  7185499771 latitude: 40.882807 longitude: -73.902305
phone:  3476004363 latitude: 40.763523 longitude: -73.877098
phone:  7186428253 latitude: 40.6481048 longitude: -73.8821858
phone:  7183835744 latitude: 40.7177182 longitude: -73.9452351
phone:  2126689046 latitude: 40.703721 longitude: -74.012376
phone:  2124759557 latitude: 40.7302678 longitude: -74.0004169
phone:  2129825851 latitude: 40.7276923 longitude: -73.999454
phone:  7185225200 latitude: 40.703195 longitude: -73.9947228
phone:  7187889123 latitude: 40.670389 longitude: -73.985615
phone:  2128077421 latitude: 40.7272977 longitude: -74.0030524
phone:  7184976890 latitude: 40.7035988 longitude: -73.9310977
phone:  7187938181 latitude: 40.7200906 longitude: -73.8451846
phone:  2122219510 latitude: 40.756594 longitude: -73.984838
phone:  7183893347 latitude: 40.718386 longitude: -73.943476
phone:  2122627066 latitude: 40.7649292 longitude: -73.9792691
phone:  7184971903 latitude: 40.700273 longitude: -73.9063134
phone:  2123070616 latitude: 40.765032 longitude: -73.988231
phone:  2129661326 latitude: 40.7236625 longitude: -74.0045136
phone:  2122263177 latitude: 40.7186078 longitude: -73.9974152
phone:  7187780023 latitude: 40.6561975 longitude: -73.9308654
phone:  7182911894 latitude: 40.715159 longitude: -73.807954
phone:  7188925200 latitude: 40.842586 longitude: -73.855176
phone:  7182314978 latitude: 40.874901 longitude: -73.870219
phone:  2122498250 latitude: 40.7757194 longitude: -73.9623333
phone:  7183849787 latitude: 40.7193481 longitude: -73.9585056
phone:  2123531327 latitude: 40.728378 longitude: -73.999058
phone:  3476207880 latitude: 40.878342 longitude: -73.9035553
phone:  2126874855 latitude: 40.7528053 longitude: -73.9719632
phone:  2128775255 latitude: 40.7760336 longitude: -73.9818416
phone:  2129252898 latitude: 40.7230523 longitude: -74.0031757
phone:  7185623820 latitude: 40.8745536 longitude: -73.9103979
phone:  2127537020 latitude: 40.759647 longitude: -73.9714599
phone:  7182251695 latitude: 40.761574 longitude: -73.759249
phone:  7187862475 latitude: 40.743009 longitude: -73.921265
phone:  7184456691 latitude: 40.76164 longitude: -73.803821
phone:  2128613255 latitude: 40.7798381 longitude: -73.9598324
phone:  2127772849 latitude: 40.7315763 longitude: -74.0004126
phone:  7189392187 latitude: 40.782347 longitude: -73.845596
phone:  2125647115 latitude: 40.7543101 longitude: -73.9996841
phone:  7184354722 latitude: 40.630898 longitude: -73.976152
phone:  2129291855 latitude: 40.7444167 longitude: -73.9971209
phone:  7187455442 latitude: 40.630949 longitude: -74.028244
phone:  2122543480 latitude: 40.730204 longitude: -74.000578
phone:  2124838321 latitude: 40.7074203 longitude: -74.0129321
phone:  2122434940 latitude: 40.7281648 longitude: -74.0051398
phone:  2126733783 latitude: 40.729735 longitude: -73.999148
phone:  7184510834 latitude: 40.6447605 longitude: -73.9216641
phone:  2122287701 latitude: 40.7286288 longitude: -73.9993545
phone:  7185494565 latitude: 40.8805903 longitude: -73.9035501
phone:  7187294602 latitude: 40.7445755 longitude: -73.9491317
phone:  2124221965 latitude: 40.7063514 longitude: -74.0075589
phone:  2124251300 latitude: 40.7077614 longitude: -74.0075542
phone:  2125024609 latitude: 40.756672 longitude: -73.993494
phone:  7188222907 latitude: 40.8405986 longitude: -73.8555472
phone:  7187289530 latitude: 40.7601082 longitude: -73.9072564
phone:  7189698169 latitude: 40.7262418 longitude: -73.7904386
phone:  7183768058 latitude: 40.6095049 longitude: -73.9321498
phone:  2122554406 latitude: 40.7372653 longitude: -74.0060152
phone:  2123080112 latitude: 40.7602774 longitude: -73.96608
phone:  2122656980 latitude: 40.7634283 longitude: -73.9883054
phone:  7188285613 latitude: 40.8203913 longitude: -73.8177789
phone:  7185992206 latitude: 40.7146566 longitude: -73.9431862
phone:  7187696094 latitude: 40.598023 longitude: -73.931262
phone:  7187739523 latitude: 40.669476 longitude: -73.933605
phone:  7186418259 latitude: 40.6666793 longitude: -73.8520417
phone:  2125828065 latitude: 40.7594618 longitude: -73.9886939
phone:  7185275044 latitude: 40.667935 longitude: -73.780318
phone:  7187464800 latitude: 40.793143 longitude: -73.812731
phone:  7186310700 latitude: 40.7469886 longitude: -73.7536695
phone:  2127775574 latitude: 40.7286348 longitude: -73.9874091
phone:  2127990062 latitude: 40.7801316 longitude: -73.9801846
phone:  7183776873 latitude: 40.625169 longitude: -73.9633849
phone:  2127549494 latitude: 40.758066 longitude: -73.972235
phone:  7183284349 latitude: 40.8292271 longitude: -73.8755851
phone:  2129792733 latitude: 40.7292837 longitude: -73.9877902
phone:  7183209011 latitude: 40.8689148 longitude: -73.8232768
phone:  7182045002 latitude: 40.7629397 longitude: -73.9270272
phone:  7189671900 latitude: 40.558984 longitude: -74.16895
phone:  2126891970 latitude: 40.7469315 longitude: -73.9805395
phone:  2125867714 latitude: 40.7628868 longitude: -73.9840766
phone:  2129410772 latitude: 40.722135 longitude: -74.0034907
phone:  2128646137 latitude: 40.805478 longitude: -73.965225
phone:  2127378788 latitude: 40.776404 longitude: -73.953208
phone:  7189339693 latitude: 40.8545577 longitude: -73.9024234
phone:  9179214213 latitude: 40.5952146 longitude: -74.1827119
phone:  7183895607 latitude: 40.73035 longitude: -73.955171
phone:  2127779346 latitude: 40.7276736 longitude: -74.0001023
phone:  7183565918 latitude: 40.5427718 longitude: -74.2078085
phone:  7182794900 latitude: 40.7652595 longitude: -73.7718905
phone:  7184298728 latitude: 40.726984 longitude: -73.894071
phone:  7184298870 latitude: 40.733269 longitude: -73.884337
phone:  2125823392 latitude: 40.7606981 longitude: -73.9865289
phone:  2126793264 latitude: 40.7461444 longitude: -73.9774801
phone:  7182254700 latitude: 40.767005 longitude: -73.7363139
phone:  7182258000 latitude: 40.7577557 longitude: -73.7842007
phone:  2122390090 latitude: 40.748717 longitude: -73.995662
phone:  7182634295 latitude: 40.727543 longitude: -73.8122829
phone:  2128886807 latitude: 40.75604 longitude: -73.966071
phone:  7185442276 latitude: 40.7191229 longitude: -73.8425732
phone:  7186250963 latitude: 40.681185 longitude: -73.9940325
phone:  7182746650 latitude: 40.761089 longitude: -73.924072
phone:  2129669229 latitude: 40.7220937 longitude: -73.9963857
phone:  2127696969 latitude: 40.7922925 longitude: -73.9732585
phone:  2124739660 latitude: 40.7371804 longitude: -73.9847137
phone:  2129820533 latitude: 40.727111 longitude: -73.988342
phone:  7188459555 latitude: 40.680887 longitude: -73.842597
phone:  7188218338 latitude: 40.7138022 longitude: -73.9009385
phone:  7184422133 latitude: 40.6379003 longitude: -74.1093101
phone:  2122426434 latitude: 40.744246 longitude: -73.991822
phone:  7183248842 latitude: 40.890099 longitude: -73.819681
phone:  2124390660 latitude: 40.7638393 longitude: -73.9592335
phone:  7188923500 latitude: 40.8287274 longitude: -73.8190891
